id,roa,stake,luck,blocks,pledge
pool1xcslzgl6t2pcdr0u8ef2zkjhdyxy8xmgvzp0mcdgrw4k5gtg94s,3.795,621247662016,1.457,0,7145478655
pool12rt30v5khmh2y9nap3ffe6envd89lq9qf8f4usr0enwwzzwktsu,0.0,10366762919,0.0,0,313020228
pool13lswc5y4zycu9u63ktssp6rnczt97fy54cqk4s2ehwjawg5tlh6,0.0,281976853,0.0,0,250000000
pool14wfydr6sewgx0qw39ccv53dysgg9m4u2763ngcyuyuxrxdfhq3e,0.0,192083263,0.0,0,185425793
pool1xt2nyju82ea3pz33e5sqwgjx05ks623tkmuw8jvlca3kzmz9mud,0.0,134122080390,0.0,0,106835746
pool15zn2lqq4849ujttuthaycpamnyr8ae9k2pn2fkrlfzzsx4ek0tc,2.638,6673128657355,0.994,1,1425579894
pool1qcu4r9rw853pyvfznfeujfzxlku4xtvp8cas6c2y79hvuy22vl4,0.0,84812053425,0.0,0,127679256
pool192ez0m2xn67tz4kx9casumhdkq9fz96rc6ja4ndl49v8ycnuwe3,0.0,2832231589,0.0,0,111000000
pool1rv3f2ctg35ke7t5azmaha6393skhvnhwedh96e6r703tg00wp77,0.0,19198423200,0.0,0,107625218
pool1dxyj26fptj4muj6r2xp8h6lsp3s9ycgup6ssc0e62arxw6gc2xz,0.0,2289973877,0.0,0,136384657
pool170jjhp3s7gw23clx6yvfdfvv9t6egwazjhk3gy5y0xnq6y8mjjt,0.0,2563972376,0.0,0,109229272
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,0.0,873331528,0.0,0,100000000
pool1xa7zku52cj6aagevv5z685jm2ljhpqsekrrcrulpmkqrknnt2kz,0.0,2062083345,0.0,0,1664657602
pool1ysf2cvvju686v9uu5w5yel9ssznsqln633y43hyu93xhyghspxs,0.0,121694219,0.0,0,105474157
pool1ap0mx7frdu2mhk6f8rp3psy6wkd8t560dgh0cwnlxxfswtqjg9v,0.0,244646977,0.0,0,244646977
pool1nhstzc6dk7d04k83yfccyrylzewhpd422kall4u6a5ck5c0pw3q,0.0,130601408,0.0,0,120856153
pool14kddecyyn0vjm07kr7vctnqnn3dt668dna63epdly220z4kgss7,0.0,215077727,0.0,0,215077727
pool15ttu2vykfdfdxv7vve93l3dvk6tlrcegz7r6749syys4us2k3tu,0.0,101031739,0.0,0,101031739
pool1axeed9wqmyvm8ttgdkpazx5dr0e6ezhucnzarpua0zpdg8ycqwl,0.0,150990903879,0.0,0,100496838386
pool1dsqxx4ehzudlaygj5p75eptkdz3kzwcck9qrft4aq02a5vf8agf,0.0,127244136823,0.0,0,120091127564
pool1ap4k28jflxcyekms0rjp39ruuydrvwrek2ca267w8mwyvknpx87,0.0,124497618310,0.0,0,124497618310
pool1y2433yepkpw5xwps004zlz23xuja9xp2ckplak5lp72qss37333,0.0,127596977,0.0,0,99430944
pool14rs7ky0p867k0fe9mk3uug9c6w0mwlz3sllh7rpwxcqacr70s8t,0.0,110497619322,0.0,0,110497619322
pool1pdqcefsvu9mqxfalj5dywcfyymtpqpjqhlnxl99ds62pxv5ungm,0.0,109646043255,0.602,0,107972725645
pool1l5jfc3zv4nue29uqh32fvz9khstd24azmxjltus3s90ckzw37p8,0.0,55308833,0.0,0,55308833
pool1mgpcx225587y9uf2zcwrputd3kj70jfpf654ca86dehuw5qk5pf,0.0,75299745910,0.0,0,75141029803
pool18lc5x7fma0zsdwl56fa9rw97ayzc4kdue37sncrtdz2e7xfa8y6,0.0,73744493698,0.0,0,70197612986
pool1l38lxca7tzp0trqedr97usd0zk89q2x74qrez5xcafxechcw452,0.0,64680419928,0.955,0,64680419928
pool1p2vgec7gamn3zq0pgevauvu5m7gzhzwal48sutz4hc5tk54vnxn,0.0,180262832,0.0,0,32036957
pool15l4plz3r2lm5x48lz78ph7qh8w89zd7ewrg62gvwv7u7kw6tmns,0.0,25539160274,0.16,0,25539160274
pool1uzqdt0t7h0n2ue5d4su7sq44m857lrudn6zmqzeyflau5msh6vd,0.0,51965552578,0.522,0,51965552578
pool12p0qtp89dfzr6spqq4xl6ha2s9m8lqydnvfafyd0h38fy0hfv3f,0.0,187063147,0.0,0,47420601
pool1wdrg5vtv3nrh0mqmfua5qmj5p3zchzay2cz80jwfxxwrx7gp402,0.0,35532201367,0.0,0,35207307039
pool1qarmuvc39q7ygl2affsuly2hs39mukcag9tunsnu8xudwv8mf00,0.0,28893162406,0.0,0,25189617709
pool1n63w8h83hutkw6kww4hvewk30ljvvylfw4lv7y59ynd25a8yfqp,0.0,24247807398,0.0,0,22728918903
pool1m9h0ndgxlgxa63wsszv7a6l4x8lur35wktlnrycme6t852xrq76,0.0,20825937233,0.0,0,20803111490
pool1fy57yj7fq4n640h0r7yzchgytvx747nl85lkct7pc8faywwsyy2,0.0,20684441149,0.249,0,20002895102
pool1cwc8jnc89xnd0qlyl4tp9gu2uf6jxhc2xay9xqdwt88s66a5yzx,0.0,297094817,0.0,0,8269074
pool1ecqt8vmkmu2mteqlkcxl4v6hp0ngzmgpx6k6wp2hp8tguq88u4l,0.0,20497620862,0.0,0,20497620862
pool1wngesrk9ju3x7fzmuqae49lp385k5khgmtz97rza629pwg86nlj,0.0,10152767686,0.0,0,7510763
pool16jhjt6nly4s5thsjc0yek6h9prwtkqhq6dff2mkjypweut69zh3,0.0,8846869522,0.0,0,1577976
pool1p8a3jea0k5w749jf0jtr7qeer8xth9r0zr8ktmp75heqx0ewyz7,0.0,51498021487,0.0,0,51498021487
pool1cpzz6aqljgk97ks728xa76wqg96kj79ndc3gasx7kdnr74wrk70,0.0,8705929,0.51,0,8705929
pool120s8wucgh9dnshf3xkvffq30lcf4kta9uzf35s44eulezc8puwj,0.0,9802291,0.0,0,9802291
pool1v2dq9rex477rxqh7f8wwyprtc0qvxr3vvysvep7nj2qu68zdfaf,0.0,178259850,0.0,0,7425441
pool10fsg5ykzcjuzq5fzm9vj6d3yd0jjqgg6qnza6u8wtq0677vam2t,0.0,97023027,0.0,0,97023027
pool159lt33zgmwm4ehyhr39lw5gv4flncg0lswxrrny8fnc4uun4h74,0.0,10374755,0.0,0,6289215
pool1hjz482dskv7vvc3wpmgwy2avx784c26xq8v5pc8dm0ne6shyfzr,0.0,7146219,0.0,0,7146219
pool1gaztx97t53k47fr7282d70tje8323vvzx8pshgts30t9krw62tm,2.276,34969116839580,0.891,15,6267717483
pool123rnakf966gefhpzqgrgufww8g5wkjn4rghch936yw5257e46gf,0.0,250000000,0.0,0,250000000
pool15dp6dchtfwml32ls8xuzu4u3xx6kjekc3kvn0enexefxj90hw3c,0.0,79355111697,0.14,0,10636586054
pool1y0s5vwg2rdvfnynyhhgh08hdrd74p6rfhwxzvrxvfnrvjuddyf2,1.083,193751492877,0.709,1,42860020358
pool1qqlf3epa7m8780p2jx5689u2ql06tw026l5377tptk2zswrc645,2.878,5282176621146,0.996,8,16081588963
pool1hv3yae6keeeu2y7eusejx4swd2myfkurldt7lasn2qu4xk20j8m,0.769,219697341673,0.997,0,10011398054
pool1qrp4nzmalqdgc96avaqjha9zp6mkahtzler6tvuupzlvvw786qn,1.149,683069293453,0.841,0,35685704280
pool1munms54eag8ul80zm9gprjjachydm0ex52vjfzsrcjwpcdavcdd,2.069,18113552584155,1.007,17,31258674827
pool16jefdagcsgzyek9jytzfezx5ajvfkytjgghaps64hzz6uzkpc0e,0.286,559738043665,0.934,0,24432060167
pool1denmfptpdhy2vp8q92ttrmalf3kynyv7aguudqzeq83d7zpcaeq,1.298,867130804080,0.984,1,323579140782
pool1wg3xyzscx4qp0d4zmvlh7ksw8cupqcnegulmezl0cp77vtwlvgr,0.0,13066497143,0.997,0,10851819511
pool1jpezycd8q3l6a255dv8wt7vpt4aay8llqakdn7vkum5swes4hu3,0.0,266652421454,0.862,0,10502067146
pool18xjkr4xpscwxsatewj9lqc6z74vw90qycjd0wrypeqej673j5u8,2.467,5563376867399,1.014,6,4517329053
pool1gr5pa4shzsyefw445qrpn5pxnuxa8tuev0jquz04acdx6efjpvg,2.877,5505627936238,0.935,2,1883985640
pool1c3kxs76qj58284f923cx7ed8vw25en3nfghyurv0z9m2g3x9c4j,2.577,11508441476740,0.98,7,7262103595
pool1tc6cy0cqknsm49cvsz0mksajfvlmh3vvcp8ngtmspycgx932w6g,4.886,85139141656,0.976,0,4457850680
pool1el9z347208wda3t5cqz65dmwal7r0e0eeq7xfzl6whdwvy80twn,0.0,1006277905,0.0,0,1000000000
pool1ucpygt4ds2ggf5lt8z5kzyvnwwr0ggrtqnl0pgawud5ls2cnnkl,0.0,12135462965,0.9,0,11163914779
pool1d76p7zfn2ydq577z4wsvmnl2lx4cxa3s5vplfuhvr8qfw8hd05j,2.228,3585042416217,0.985,2,11433340996
pool1tj3u8pz6732uy2ut3s90e0j880jyu9j0ve9vtu9zj5xzglhdlqy,3.214,7523606582576,0.987,4,1462633391
pool1hmmt5a9vyjtkz0tk6ywyyuhumt57hts5m89m9avgyyupveaejfr,2.524,12949033503904,0.972,13,4172690606
pool138s0uwydwtrhkaqj4uwkh37yqw098v9v6nf5q08k9nugumlf8mw,2.672,12538756544637,0.945,11,3828692015
pool1d344pwef7yphfhjn097gy3kgemvl8ldkdad83cv42eusvj7kqsl,5.026,0,1.003,0,0
pool1e489239duee8dykj7ejx7dmazstwn6y6wfxc0kjaxw5hke5j4nv,0.0,24487540792,0.99,0,10989030938
pool1szy2tdjj8a4av365wk3q2fqg9srllmt0383e6v9p664ng076x9e,2.681,6015651283444,0.946,7,2363736762
pool1hcg8sa642l0xeygkzvpgn3sfj5s2yeuzpws7a0gypyy7grrjcje,0.0,189311025944,0.908,0,10095200000
pool1cdkv8070twtzhpeznc42wql8fre2edkc48watnuf2pmqcp93qjy,0.0,109604982466,0.0,0,50006869925
pool16nnl8ymck6c20x86lfd5p9q3yp9w749cam26y985459ww6kjtz8,0.0,69187017793,0.0,0,50105884234
pool1n0tqrkw62zmr20h9jz5ev2ph428ym49wt2z0mq4vlylf5u0sv7y,0.0,59437827810,0.0,0,25001617254
pool1gavc60d7mz7vvhsh7grcrc8pmcy0zugrnxh3dklwx0sjsdva6sj,0.0,10000000,0.0,0,10000000
pool1nkupy99hkqqqzdsenxrgenpf05auqa45e27tzlqqya70kjwjphn,1.944,2929842946579,0.814,0,12261692985
pool1pyegru75d64xgg4jh83904nst8fs8qz6mvtxquatv44rkartevc,2.627,6424508637460,0.97,0,3579645082
pool1k53pf4wzn263c08e3wr3gttndfecm9f4uzekgctcx947vt7fh2p,0.463,306554009401,0.94,0,16329606209
pool1fu6ppur5uumrpydpeswzrvfg4epr68xw39aar9rcu56tk5ukat3,0.409,381083714036,1.017,0,44290531294
pool1xsrcztc0td5cx2wafkumwayw02nq0z67ta6vpte3swz7g4ta2f2,3.673,0,0.993,0,0
pool1k7zrx5rw6cvef9m5qtp9sy4e53u93kwqx73ykz7md9gmwgf56yk,2.466,12285048052151,0.961,11,1964699513
pool1upa4pa4qmcgaps4uactx9eas44rfwk9h0rxgua3l4xnf6wevfkt,2.838,1491746752980,0.979,1,9794356034
pool18jqumjfevywycjj54m62g74ghds4mmuyqynpwfkaem0xktazlqw,2.498,7588634701009,0.989,4,48629146737
pool1s3nj2yp068r9c9zp8rc7cxxaalrp9pflwz9jualr8c7vyl08kj7,1.817,396027049207,1.096,0,11906181632
pool1mvl09pgsejrudghjhq79qurugrvqy3pceznp7f9vz63n7ku7jqx,2.276,7728902432828,1.022,4,3615720529
pool15krrlqfd3uc8nea2tw8z3wl2v0fny4enhu3q892988zv7dhv0vk,0.0,26662946755,0.911,0,12244181710
pool1tamft50mh0vjm346d9lusczc8fxxyh5z6fk2eel38srwvz38d78,0.0,16236004237,0.737,0,5588125543
pool1h0prd5vcdv6uk7hglztdcqfp5czjqxdydxkxkdhg8rrk22mr4ym,2.864,416086900148,0.975,0,3695583737
pool1qy4t7rc2v5vjljaruh3stlsng78se4v0yuv88v8jphd3qmcmff4,3.307,0,0.965,0,0
pool16wt6mzvytu9key68efv7cx6zfkqn0d9kzlnt746cyuv0zj3nxh8,1.593,302381784277,0.718,0,23175731942
pool1pgmuramw9waw9ckxsvpxmcn9p6fd4xl5jmavu8jje0x5vuc00l0,2.674,5806974058094,0.987,3,2721039970
pool1n353xqapcq8wtyskm8cj4g04t8rv03lteyl30c42zug7kzv8vqz,2.627,8265677013003,0.964,7,20977405530
pool1udr30lxsqa799lyl9haxf0wzg8qsz3xaf2gtpqf4n2s064jrvsj,0.755,505799501558,0.938,0,23536242892
pool13njpuytryujfz5csc8f0mlx3rc666jx9fl2e302c4cdpxaghfnm,0.0,75376430684,0.323,0,15654212668
pool1vv6fqj33ppkzslv3dkcyamavr2pdhpxv83e647dz5ltxykmgl54,3.25,0,0.926,0,0
pool14hhs6ruwnuaf4fzsmx89mvmjl2qhyy5jnzyk2le03886kj6z9yp,2.75,3145737254819,1.01,0,2531063904
pool1pwfdasxs7ht7878g99fnw86g7u77hqjvv4qgvr9jx6reznfrllj,0.0,19353990550,0.0,0,18734892330
pool1ah9fqr5pwdtjtw82nkkcskak4vtc2xjz70mkyselzvalgzd3jlt,2.276,593713922229,0.981,0,6785569496
pool10xk8jp4m2cztf69x9gvg3j33x5drkrz2hulsjes29wktcfcxdls,3.076,14003575736671,0.956,7,34973782957
pool1dzkrcxlqgamf3dwgyh89nrx2xkwm7cfju9mp54eyqwulku73jxs,1.489,18581765438144,0.958,10,722010387
pool1d42r0zln3kvvc54w4945735gnrm635as8hj8zy38tjprw2l49rd,2.596,4221229671675,0.999,9,47935916972
pool1v3k049f5aypn325f3rvn79765cuvqrvlhmqyzj835frn6ya03qp,0.403,615637869902,0.973,1,22336411413
pool1vce30junxx06g2ha8ww02cqgy644yj69ehhg2x95qe7323zfznp,2.938,4747370259447,1.01,3,1555077215
pool1axdf4rwjfsd5agnl2na2t73emm2sae078nxeyf3mf4c6vhh0dwm,0.0,13102218292,0.773,0,13091625072
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,4.543,21093482696,0.957,0,16214485181
pool1cyha5jsy6g06w699tw4awy2jw7gxj0azm38yzetr7zls7rkl0t0,1.232,150439227792,1.009,0,7585956623
pool1398lzhvtaa0hgz305d2jz4urfkwkkt66yv476wqe6att2f7dphh,3.046,26573252907106,0.989,15,4048439
pool10mucfueg7nwruvagk0fnjcftcqktjvt6262xtsva46q5zg4utmg,0.0,81485505746,0.0,0,15779619080
pool1h707wwzd9a3wlsz2x2dwng0rn7vep6mggxlgww9u7szagx8elcn,2.528,4226141119414,1.043,5,6510678294
pool1h8uur6gvtcsw0cdjgnt5njc33ajefgg756xllkd45w7zsml6ydd,0.0,15768277545,0.349,0,15762932979
pool1kqxgjf0zl60g88fxl3l8tpwu52pq78es33kqyaahgr2a7xh9g9t,0.0,610591376,0.0,0,497623370
pool1et8qw5ejgl5qqq8v4gdfset78gjcphh88cc2xajykggau8vps0j,2.767,100005763565,0.981,0,2714003812
pool1fu567g42mlv9f7enek7zeh94c0aht98w44du7s29t0elzd9yazz,1.402,1042829764589,0.96,2,227963935578
pool1gglca5t7h2tky6jrhp08sxsf3mecvh0xk6sc4v3mcpfzc8jwu2w,0.0,11743099328,0.204,0,11743099328
pool1k2qhlrrweu8fecd4hx4hn22lv00nrd3rjdxj6durax7m78q7ynu,2.23,22760394452955,0.964,13,460055035
pool1ugwj76z4cx6sywscud8ntd2m9tg3gyesmnnl35qr2l5mu06pe3x,0.0,5902168208,0.915,0,5895099116
pool1nu6c26gql6yhnpagsp6nt0phc36vfjr5q9x0eerm5534gy4jqul,1.763,77514401778,1.286,0,9133343431
pool14lr9ef5a22ng5xcu2rhpkkc86u5fp24r5gnj6hvnjxmsv8t8rtj,1.108,145805414567,0.97,0,10021737294
pool1knwd92dnngrypyvj3egguuxtl8g8elxarlvaqsyjewvh7sjla2g,0.0,20931283054,0.0,0,14009822531
pool128r8qqgl9zgy3ff4759a2qslyauu5takaec3nxx4a6mvj3ys8da,1.389,3317255346727,1.0,2,1413992185
pool1aj697twgk5kt7c6kjtkpwejqqhljvf3hzsmsamswzy42v24cw5h,0.0,45726441548,0.148,0,15920617477
pool1u3p6z3r2g5s7mazc0wmx8v0cyjjasusght53zm4kj436vs3u2th,3.905,283610390273,0.965,0,9399625473
pool155x3l57d4xu52t93f9r55cqaysej4pc2dl3jkc9d6w5ckyu6u7n,0.766,582920657596,0.968,0,6382948794
pool1wmyr8pp6f3rll0hdxed6e8kkxzvj9ur0ecc45sttan3fqcfldcm,0.0,10010883882,0.446,0,10010883882
pool1v8q93vtkf4vqqqus6ts772w8dr9h5tz99lnylfj40x3p7cutxx4,0.0,25793865086,0.842,0,10905621751
pool1f2wfjqkf2wx6jq93pdck6hgmy9zgw32lmvrq9zejl7scqxjqfze,0.812,27754829840629,0.487,17,4000000
pool1zyzfcyhtmes7j3f3avksy26yhf8ah3ywag2t7m9l9fh5g8yaerl,1.232,1453157254600,0.892,0,16891677755
pool1pf6yhzdr9vpct5rc3dtwersl4lyuglp80l4jc67kf2qj29xjg2u,1.8,2140938170249,0.946,1,5057404419
pool157dwm0l9jf2h59me75slfww8dylcnumdgjvhpsyhfmlry4cn44a,2.861,962662045809,1.19,1,1759722462
pool137j9xuzycq4jxfpsmjnc75w2wnpz68khlwvsh69kt5negg6ldhg,2.181,1916406628113,0.975,0,978518940
pool1jq7083uth03spzhg5ag6gfgg24ux6fjuhng8vj2wdz8jkukqvcl,0.0,406436573,0.0,0,406436573
pool1q4l2wpswlanqszppj4tcvgw4j9wdjmadqky57dq0wqhg5tmhsxn,0.0,15353472193,0.0,0,15353472193
pool1al783um2muyhrpcj779y46z0qtnd0nteu0y5jt7252nl26dt0h0,0.0,106387676253,0.856,0,11281118771
pool1ezs39nendjwjxwdq0wx79k0v2dfc2tv2ewgjsppd96g57ke5x3l,0.0,13665112132,0.659,0,13188461425
pool1ak3vhtv7alve9wfj5kx5xswrtfvy5a23txuupgy6nqpduq350w5,2.689,3107456936091,0.948,2,5171863633
pool1dqzprrl8305mlysnh85znqpe22lg0q2d9zest7jjhugajuf46kv,2.668,795134659670,1.01,0,56303933
pool1w7glhdtfl5slt54x7ss2hyd9lp2qyp7qxstgy72quzelqg93s24,0.0,11273564695,0.729,0,11271426564
pool1s04pdfl3sv5gzuc80322rc4ne0xs7gekux7gtckvvwt7qutjy6w,2.844,75325834895579,0.977,59,35922120435
pool1rc5a3yqa4w692649vnazcw5h9azeldc3gc6gkdk9ctlnzwsgqtd,0.0,135707935122,0.503,0,24644465530
pool1ekyuhd48h9nnymqpx0c00taz6ygnsge4502r7e67clp7zy9cegv,2.82,172063457109,0.924,0,6683347145
pool1kzf7zw2y05e7lyd7ht0nluh39fzmurm2wuvshvut6l6twu0el44,0.0,12161798471,1.151,0,5824559377
pool1zpkqlcpu5gyk0s5e9263y5n7vzmkgrtpca0u4xpxan02w8ld0nr,1.679,221280273675,0.867,0,8183659279
pool10dzswwk8ycrxfv04nv44fjpqdx4j5euj406df0xsq7xyy0r0ta5,0.0,106035281777,0.661,0,11277031191
pool1etfxpqw7456eh337p7x5jsvxxa67fsduvnmucevrqweckex3nhl,2.309,4293113825338,0.937,4,11365657814
pool15ftrqf7j80w57leflatx66x00qfhu483a290gmp7q85pjxrf480,2.394,3158069873685,0.985,1,1555284644
pool1taadtauxnhqql7s58fztlmnsxg0680mdaz25yry42q4m5s47z8n,0.0,278977913297,0.993,0,41657154397
pool16wkx7ajj8wlsjtarmy4p3a2qpsq7qah6p8pnevtz5v09kqe4ygy,2.03,1147789372697,0.956,0,10635076629
pool1fc3m8hdjj76n6llxextpc60tt63w5ygwgvf2ekzr3k222kxxdkg,0.0,5000000,0.909,0,5000000
pool1v0s8c20l67rf8xlkt4f2e7tr2jkadwl4v4nmrfhrpxr05s0jxhm,0.0,92446114964,0.441,0,15316122740
pool106jtt06k5wjpqc5r5fkz06pgwhwaljzs624mnfua8fkhq0fl9am,2.412,0,0.961,0,0
pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v,2.522,24420981496654,1.0,17,4000000
pool1e2msrpcpa74t637jwtu37paxarq2da2tm2ttwg7fh2auc5vcl39,2.481,0,0.925,0,0
pool1jmw0strgchxurvgamymrexjn2lypxslexaz0q7la3078vnple57,0.0,22659625574,0.454,0,10962931480
pool1h0v99elmvl50rqk778ue6g49r3mtgq3z4draq6pzy0nqv000frd,1.982,2289502019846,0.986,3,1340444654
pool1wu4f8u7apml5nke7mjcvj2fvn0apfychx2957lf9gcuzxa07w6g,0.0,37518207742,0.354,0,11462324834
pool1el5wl4twd389vnclz84wp4q5rh4cgvljnyk5uny6nta5qqf62ce,0.0,68123765294,0.673,0,11493859301
pool1ph4tl6nhlf8llcsyuzd3pvmw7skdsp76x0acd6rn24zljgw4nyq,0.0,13875030934,0.258,0,10000000000
pool1awrupsqt49c7gsuw7edvwawjrg6pzg3u0m4mqcwhr5j65z4aezs,0.0,11311395280,0.268,0,11311395280
pool1ydz2znwyh3409v55r3psgc70w2ykvqjkkagx3f5ep96vgp0vlmr,0.0,19273005599,0.229,0,10746446871
pool1fxlf6mqxeuptm7ztwdpp2zdwm7tsfcy3fweu7euyf6aduuh6u42,0.0,54421665967,0.275,0,10933201503
pool12qrgswlflndwp3met59zmuclqp4wryn4e9428gm7n8vwymnhvng,0.0,226331765579,0.355,0,10404054130
pool1uautzneywzapn03te7q3sd737xdfejgjlu4mdfjz7mweq92dugg,0.849,98219991332,1.067,0,3470292
pool197e83k4u53l6txk8yr83007efgavngua8wnwp00w3xrqw3pmr4x,0.0,66728331300,0.988,0,6239431
pool19dn4vmk5ayatdjshpnyvxy6w4fef0zfl585sfpls6l2wvn0xxjn,0.0,38760991338,0.184,0,38098955857
pool1wc2kuqz7w36j4xc7x8aqekgjhmy4ggknddqqfuw4mr3pu9f8wxn,0.0,49055495,0.97,0,49055495
pool1txjkxm7qgflxa6eu7gcpdl8quaym9a9r7r6cn4k25y8s2p7z8h0,1.423,329441924293,0.99,1,2731562956
pool1ujk88muru82e2z3lap9n5j63q30ekqwjmvvpyyu4kjkfg0hdyle,1.957,1364493091551,1.041,0,5048397393
pool1935erruagz8y3lkq5fycd7jk7ye9ldp86638nntmmwp9558jmhf,0.0,11083547903,0.0,0,11022446109
pool1prerctlrtn5e63m0zu5ydr2adaxpsypzj6wx3v8y44dsyj2lcwm,0.0,12121163249,0.0,0,11912109622
pool165zu45p489lpuypt4fsuc5g8l9g9ha4dddlls84jlsp3k4vsw9p,1.188,6595251282,1.034,0,5587066211
pool1elvz3kppg3peep0dcclju3gwf9m37vzyxetuf03we37sqlnsjxr,2.446,972304906150,1.315,1,3805790602
pool1c8enfyd0rt39p4wr9h840y3d2xtqylxq5rsu3ku8gld45swgtne,0.0,30966358891,0.6,0,14371453119
pool1kdhhrsl8av6gzr7vrf5q06pwlrsr8646wkjkg0h550tw6vxf8mv,2.825,357216065064,0.967,0,1576355209
pool1e6rjpsl42hsc52zc9s2awhv2df50yzw43xtc7d0vranpc9ej8uj,2.009,778610168716,0.998,0,1683924060
pool1ast5kjj9zer9sp02f5w44nyqsc54589l2glyp5fhsg3awqs5axk,0.0,67906613271,0.153,0,10789189043
pool1zwftnuzv7rtssdj3kn5j9m2al5t36hjexps7snzu7fzvzjjn95x,0.032,3871989092625,0.941,1,186967249974
pool1mc6f3tvzp59yfn2przflkq9q6k00g0hfpyck5t5whjs8qdcjuj3,0.0,275171181293,0.993,0,8762210345
pool1xcn2yddehm5ncjx0p24vkguth4rta7zv3getcztflxs3kh9rexd,0.884,765923968596,0.968,0,778363458
pool12vv4c6z7yf8j4m2amzej4j8tn2d4dxklqk5nqztz7wl02gratjp,0.783,184479961559,0.902,0,6718304
pool1frz0ds4nhg4t0e30jadc5kwx35kzj2vfp9eak9ehh2727m4dqnv,1.703,2667150720607,0.852,3,1904272445
pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,0.0,3205907623,1.032,0,664824015
pool14rxm70xxyj90dw0x58msyl7gkejqlz2tfp9u7a92zx4gyw7c7ry,1.726,2365529663729,0.897,4,1986582126
pool1aavk93lvhqfhskga397sadl0w30tul9sp587gh7r8mt625zxze8,0.0,29681999080,0.978,0,3476053175
pool14f58kf59ec7ymk7mm5w07advfgs6a2guur3g5zyf45uvyvl80t4,2.493,706907144332,0.935,0,1902416289
pool1kkwd6say8twq3z9e36v57adw02j2x52ascd6eumxy5zd66qm4fa,0.0,12655342922,0.937,0,15723170
pool1g5gcxs48ur9y6kvycy44e9n8wn254fltvjklcf29jxfp23x2wjx,0.0,701407805,1.855,0,3582106
pool1z2m3n779dyqjat2m8a5vl94nrl43xm2tlk8dtey6txggx0a6fyp,1.858,665533893728,0.933,1,1346318470
pool1hfzfx33ffjcma9xautgrg4ka0u32s062mmu8gw6fmf2zxftmp66,0.0,170942134094,0.0,1,10021890600
pool1cuccvs6vdlrxw67kwvzdx3gcl3ha0402mkhhseqmre7u7vdkwev,0.0,498676411670,0.943,0,401158734
pool1749t2act40esvfj0w0g0ear7l3hrnjfc8l5rl8eznuh8vunjl86,0.0,18256970957,0.0,0,10442525441
pool1vygvrczrlzapm25qf8w3cxz4gxv2azrp43xj6538tt225jjfcpw,0.0,28766617328,0.0,0,10000000000
pool1gg4vec4zld4fxyxxzg4ztz35wurgnwftyqrhgs8zslmh7e09laf,0.0,26451168607,0.0,0,10000000000
pool16wz7g5qp6y5m0qp3c28543rpzqsaw6w9kcxlhy5zslnwq4qglcw,0.0,11912418376,0.0,0,10297412153
pool128sj7hpet8874ycvxml85wlv9eyd8pehjhnj3clcvhrr5g5s9qj,0.0,13456933998,0.0,0,13456933998
pool1p8gda4td9882kcllejstrzfh84n8cxts0j67dyuuamzdg85cf3a,0.0,11250263205,0.0,0,10097029715
pool192xshj2cu50qfy2pm5cck8lnm9lxv2tjquznqjdkkzw6y5hnzl6,0.0,11625848783,0.0,0,10017022851
pool1zdl39pvapcaj5um8nyduaq2vmn64dqwz4qlhnzurnca8zetk74s,0.0,10006901327,0.0,0,10003616902
pool16e0qmln8gvtnjcpcvgvjdlhcnsz6z95uw90c58t50qfkc6rqek6,0.0,10000033939,0.0,0,10000033939
pool13wzpwavanfpkr4r4j30plrlc6dn6p822lkt22zdllmy7q8y7s90,0.0,94573395486,0.936,0,89271685
pool1t74ckqauwmn9ef5ye0h7c5wsgfd36zx24ue9wvj4vj95cl54aff,0.0,27391833620,1.795,0,7115411763
pool187k9uqvh2dacad2qyfyex7ct8q0jxepk45026s9h7mkxx9pn7at,0.0,2339927995,0.963,0,1047052111
pool1dkt4rqtjs6j6d8snna60s2g002ddcj5h62nee59mvsznk20q300,0.543,443998065096,0.898,0,5382403661
pool1yaapy9ew5cs3qvv69zxxwq8pn3jk8cylt9k7s4ejvv2tsu4czh2,1.53,1589291080624,0.956,2,2468867601
pool1vkc0dvuf8rxrch87umfayacgglrh8f88ef0f64xrdue5u2xjwfm,2.871,14130704502386,0.929,14,3534826871
pool1h59405hmvnxz2kyjpll3f65lnqhm7we3u96cws9vzzxzzws9gjc,2.442,3628801978996,0.672,0,9373760908
pool1666ysrjachd7m7ns85vgv3kgclqpj8m74e6kjywwhgswyw3lcpe,0.601,406893456819,0.98,1,30123229
pool1z9m2kxeat06t30yf6ar7sqpert0cjdgxzcv2dv36dcwcqcqtgk4,2.682,19697471754003,1.032,21,0
pool10nwac5phcc4vkjvux5mw6gvdzlxurkd944e5yx9yyfa8sqs35t7,0.0,80692112823,1.026,0,2000000
pool162g6067hj0z3tyxrn7e0wmcz36yqp6nxu3e4x5ahkwvnygsuwqk,1.254,133107360037,0.943,0,1005136774
